bead_batch,bead_revision,bead_set,cell_id,count_cv,count_mean,det_mode,det_plate,det_well,inf_model,mfc_plate_name,pert_dose,pert_dose_unit,pert_id,pert_id_vendor,pert_idose,pert_iname_x,pert_itime,pert_mfc_desc,pert_mfc_id,pert_time,pert_time_unit,pert_type_x,pert_vehicle,pool_id,provenance_code,qc_f_logp,qc_iqr,qc_slope,rna_plate,rna_well,x_amount_mg,x_annotation,x_avg_mol_weight,x_mg_per_ml,x_mmoles_per_liter,x_purity,x_smiles,x_volume_ul,pert_plate,batch,nearest_dose,brew_prefix,group_id,nsig,cc_q75,tas_q75,pert_iname_y,pert_type_y,moa,pert_id_dose,pert_type,control_type,Compound_Category
b29,r2,"dp52,dp53",A549,30,74,duo,REP.A011_A549_24H_X1_B29,O09,mlr12k,AB00016882,1.11111,um,BRD-K07691486,S1153,1.11 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.1,8.56,56,REP.A011_A549_24H_X1,O09,0.005,ACCEPT,354.449,0.393833,1.11111,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,1.11,REP.A011_A549_24H,REP.A011_A549_24H:O09,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_1.11,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,30,72,duo,REP.A011_A549_24H_X1_B29,O10,mlr12k,AB00016882,0.37037,um,BRD-K07691486,S1153,0.37 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,8.68,55,REP.A011_A549_24H_X1,O10,0.002,ACCEPT,354.449,0.131278,0.37037,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,0.37,REP.A011_A549_24H,REP.A011_A549_24H:O10,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_0.37,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,30,78,duo,REP.A011_A549_24H_X1_B29,O11,mlr12k,AB00016882,0.123457,um,BRD-K07691486,S1153,0.12 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.0,8.23,57,REP.A011_A549_24H_X1,O11,0.001,ACCEPT,354.449,0.0437592,0.123457,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,0.12,REP.A011_A549_24H,REP.A011_A549_24H:O11,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_0.12,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,30,75,duo,REP.A011_A549_24H_X1_B29,O12,mlr12k,AB00016882,0.0411523,um,BRD-K07691486,S1153,0.04 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,7.89,54,REP.A011_A549_24H_X1,O12,0.0,ACCEPT,354.449,0.0145864,0.0411523,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,0.04,REP.A011_A549_24H,REP.A011_A549_24H:O12,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_0.04,trt,,CDK inhibitor
b32,r2,"dp52,dp53",A549,19,108,duo,REP.A011_A549_24H_X2.A2_B32,A07,mlr12k,AB00016882,10.0,um,BRD-A03506276,S7122,10 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.2,10.19,58,REP.A011_A549_24H_X2.A2,A07,0.065,ACCEPT,503.636,5.03636,10.0,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,10.0,REP.A011_A549_24H,REP.A011_A549_24H:A07,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_10,trt,,HSP inhibitor
b32,r2,"dp52,dp53",A549,19,115,duo,REP.A011_A549_24H_X2.A2_B32,A08,mlr12k,AB00016882,3.33333,um,BRD-A03506276,S7122,3.33 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,9.7,57,REP.A011_A549_24H_X2.A2,A08,0.022,ACCEPT,503.636,1.6787900000000002,3.33333,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,3.33,REP.A011_A549_24H,REP.A011_A549_24H:A08,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_3.33,trt,,HSP inhibitor
b32,r2,"dp52,dp53",A549,19,99,duo,REP.A011_A549_24H_X2.A2_B32,A09,mlr12k,AB00016882,1.11111,um,BRD-A03506276,S7122,1.11 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,9.66,56,REP.A011_A549_24H_X2.A2,A09,0.0069999999999999,ACCEPT,503.636,0.559595,1.11111,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,1.11,REP.A011_A549_24H,REP.A011_A549_24H:A09,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_1.11,trt,,HSP inhibitor
b32,r2,"dp52,dp53",A549,19,102,duo,REP.A011_A549_24H_X2.A2_B32,A10,mlr12k,AB00016882,0.37037,um,BRD-A03506276,S7122,0.37 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,10.45,58,REP.A011_A549_24H_X2.A2,A10,0.002,ACCEPT,503.636,0.186532,0.37037,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,0.37,REP.A011_A549_24H,REP.A011_A549_24H:A10,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_0.37,trt,,HSP inhibitor
b32,r2,"dp52,dp53",A549,18,114,duo,REP.A011_A549_24H_X2.A2_B32,A11,mlr12k,AB00016882,0.123457,um,BRD-A03506276,S7122,0.12 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,9.42,56,REP.A011_A549_24H_X2.A2,A11,0.001,ACCEPT,503.636,0.0621773,0.123457,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,0.12,REP.A011_A549_24H,REP.A011_A549_24H:A11,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_0.12,trt,,HSP inhibitor
b32,r2,"dp52,dp53",A549,19,127,duo,REP.A011_A549_24H_X2.A2_B32,A12,mlr12k,AB00016882,0.0411523,um,BRD-A03506276,S7122,0.04 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,9.64,57,REP.A011_A549_24H_X2.A2,A12,0.0,ACCEPT,503.636,0.0207258,0.0411523,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,0.04,REP.A011_A549_24H,REP.A011_A549_24H:A12,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_0.04,trt,,HSP inhibitor
b32,r2,"dp52,dp53",A549,19,103,duo,REP.A011_A549_24H_X2.A2_B32,E01,mlr12k,AB00016882,10.0,um,BRD-K05104363,S1020,10 uM,PD-184352,24 h,PD184352 (CI-1040),BRD-K05104363-001-10-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,9.42,56,REP.A011_A549_24H_X2.A2,E01,0.062,ACCEPT,478.66,4.7866,10.0,95.55,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,13,REP.A011,REP.A,10.0,REP.A011_A549_24H,REP.A011_A549_24H:E01,6,0.415,0.33445525,PD-184352,trt_cp,MEK inhibitor,BRD-K05104363_10,trt,,MEK inhibitor
b32,r2,"dp52,dp53",A549,18,112,duo,REP.A011_A549_24H_X2.A2_B32,E02,mlr12k,AB00016882,3.33333,um,BRD-K05104363,S1020,3.33 uM,PD-184352,24 h,PD184352 (CI-1040),BRD-K05104363-001-10-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.5,9.16,57,REP.A011_A549_24H_X2.A2,E02,0.021,ACCEPT,478.66,1.59553,3.33333,95.55,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,13,REP.A011,REP.A,3.33,REP.A011_A549_24H,REP.A011_A549_24H:E02,6,0.415,0.33445525,PD-184352,trt_cp,MEK inhibitor,BRD-K05104363_3.33,trt,,MEK inhibitor
b32,r2,"dp52,dp53",A549,19,115,duo,REP.A011_A549_24H_X2.A2_B32,E03,mlr12k,AB00016882,1.11111,um,BRD-K05104363,S1020,1.11 uM,PD-184352,24 h,PD184352 (CI-1040),BRD-K05104363-001-10-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,10.15,57,REP.A011_A549_24H_X2.A2,E03,0.0069999999999999,ACCEPT,478.66,0.531844,1.11111,95.55,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,13,REP.A011,REP.A,1.11,REP.A011_A549_24H,REP.A011_A549_24H:E03,6,0.415,0.33445525,PD-184352,trt_cp,MEK inhibitor,BRD-K05104363_1.11,trt,,MEK inhibitor
b32,r2,"dp52,dp53",A549,19,92,duo,REP.A011_A549_24H_X2.A2_B32,E04,mlr12k,AB00016882,0.37037,um,BRD-K05104363,S1020,0.37 uM,PD-184352,24 h,PD184352 (CI-1040),BRD-K05104363-001-10-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.2,10.95,58,REP.A011_A549_24H_X2.A2,E04,0.002,ACCEPT,478.66,0.177281,0.37037,95.55,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,13,REP.A011,REP.A,0.37,REP.A011_A549_24H,REP.A011_A549_24H:E04,6,0.415,0.33445525,PD-184352,trt_cp,MEK inhibitor,BRD-K05104363_0.37,trt,,MEK inhibitor
b32,r2,"dp52,dp53",A549,20,96,duo,REP.A011_A549_24H_X2.A2_B32,E05,mlr12k,AB00016882,0.123457,um,BRD-K05104363,S1020,0.12 uM,PD-184352,24 h,PD184352 (CI-1040),BRD-K05104363-001-10-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.1,9.99,57,REP.A011_A549_24H_X2.A2,E05,0.001,ACCEPT,478.66,0.0590938,0.123457,95.55,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,13,REP.A011,REP.A,0.12,REP.A011_A549_24H,REP.A011_A549_24H:E05,6,0.415,0.33445525,PD-184352,trt_cp,MEK inhibitor,BRD-K05104363_0.12,trt,,MEK inhibitor
b32,r2,"dp52,dp53",A549,18,113,duo,REP.A011_A549_24H_X2.A2_B32,E06,mlr12k,AB00016882,0.0411523,um,BRD-K05104363,S1020,0.04 uM,PD-184352,24 h,PD184352 (CI-1040),BRD-K05104363-001-10-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.4,9.4,57,REP.A011_A549_24H_X2.A2,E06,0.0,ACCEPT,478.66,0.0196979,0.0411523,95.55,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,13,REP.A011,REP.A,0.04,REP.A011_A549_24H,REP.A011_A549_24H:E06,6,0.415,0.33445525,PD-184352,trt_cp,MEK inhibitor,BRD-K05104363_0.04,trt,,MEK inhibitor
b32,r2,"dp52,dp53",A549,20,125,duo,REP.A011_A549_24H_X2.A2_B32,L19,mlr12k,AB00016882,10.0,um,BRD-K07160047,HY-50735,10 uM,fiacitabine,24 h,FIACITABINE,BRD-K07160047-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,9.61,58,REP.A011_A549_24H_X2.A2,L19,0.048,ACCEPT,371.104,3.71104,10.0,99.3,Nc1nc(=O)n(cc1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,13,REP.A011,REP.A,10.0,REP.A011_A549_24H,REP.A011_A549_24H:L19,6,0.09,0.107523175,fiacitabine,trt_cp,DNA synthesis inhibitor,BRD-K07160047_10,trt,,DNA inhibitor
b32,r2,"dp52,dp53",A549,20,94,duo,REP.A011_A549_24H_X2.A2_B32,L20,mlr12k,AB00016882,3.33333,um,BRD-K07160047,HY-50735,3.33 uM,fiacitabine,24 h,FIACITABINE,BRD-K07160047-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,9.52,58,REP.A011_A549_24H_X2.A2,L20,0.016,ACCEPT,371.104,1.23701,3.33333,99.3,Nc1nc(=O)n(cc1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,13,REP.A011,REP.A,3.33,REP.A011_A549_24H,REP.A011_A549_24H:L20,6,0.09,0.107523175,fiacitabine,trt_cp,DNA synthesis inhibitor,BRD-K07160047_3.33,trt,,DNA inhibitor
b32,r2,"dp52,dp53",A549,20,98,duo,REP.A011_A549_24H_X2.A2_B32,L21,mlr12k,AB00016882,1.11111,um,BRD-K07160047,HY-50735,1.11 uM,fiacitabine,24 h,FIACITABINE,BRD-K07160047-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,10.63,59,REP.A011_A549_24H_X2.A2,L21,0.005,ACCEPT,371.104,0.412338,1.11111,99.3,Nc1nc(=O)n(cc1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,13,REP.A011,REP.A,1.11,REP.A011_A549_24H,REP.A011_A549_24H:L21,6,0.09,0.107523175,fiacitabine,trt_cp,DNA synthesis inhibitor,BRD-K07160047_1.11,trt,,DNA inhibitor
b32,r2,"dp52,dp53",A549,19,113,duo,REP.A011_A549_24H_X2.A2_B32,L22,mlr12k,AB00016882,0.37037,um,BRD-K07160047,HY-50735,0.37 uM,fiacitabine,24 h,FIACITABINE,BRD-K07160047-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.0,10.32,58,REP.A011_A549_24H_X2.A2,L22,0.002,ACCEPT,371.104,0.137446,0.37037,99.3,Nc1nc(=O)n(cc1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,13,REP.A011,REP.A,0.37,REP.A011_A549_24H,REP.A011_A549_24H:L22,6,0.09,0.107523175,fiacitabine,trt_cp,DNA synthesis inhibitor,BRD-K07160047_0.37,trt,,DNA inhibitor
b32,r2,"dp52,dp53",A549,19,115,duo,REP.A011_A549_24H_X2.A2_B32,L23,mlr12k,AB00016882,0.123457,um,BRD-K07160047,HY-50735,0.12 uM,fiacitabine,24 h,FIACITABINE,BRD-K07160047-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,9.48,57,REP.A011_A549_24H_X2.A2,L23,0.001,ACCEPT,371.104,0.0458153,0.123457,99.3,Nc1nc(=O)n(cc1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,13,REP.A011,REP.A,0.12,REP.A011_A549_24H,REP.A011_A549_24H:L23,6,0.09,0.107523175,fiacitabine,trt_cp,DNA synthesis inhibitor,BRD-K07160047_0.12,trt,,DNA inhibitor
b32,r2,"dp52,dp53",A549,19,106,duo,REP.A011_A549_24H_X2.A2_B32,L24,mlr12k,AB00016882,0.0411523,um,BRD-K07160047,HY-50735,0.04 uM,fiacitabine,24 h,FIACITABINE,BRD-K07160047-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,10.12,57,REP.A011_A549_24H_X2.A2,L24,0.0,ACCEPT,371.104,0.0152717999999999,0.0411523,99.3,Nc1nc(=O)n(cc1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,13,REP.A011,REP.A,0.04,REP.A011_A549_24H,REP.A011_A549_24H:L24,6,0.09,0.107523175,fiacitabine,trt_cp,DNA synthesis inhibitor,BRD-K07160047_0.04,trt,,DNA inhibitor
b32,r2,"dp52,dp53",A549,18,123,duo,REP.A011_A549_24H_X2.A2_B32,O07,mlr12k,AB00016882,10.0,um,BRD-K07691486,S1153,10 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,10.41,58,REP.A011_A549_24H_X2.A2,O07,0.046,ACCEPT,354.449,3.54449,10.0,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,10.0,REP.A011_A549_24H,REP.A011_A549_24H:O07,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_10,trt,,CDK inhibitor
b32,r2,"dp52,dp53",A549,19,88,duo,REP.A011_A549_24H_X2.A2_B32,O08,mlr12k,AB00016882,3.33333,um,BRD-K07691486,S1153,3.33 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,9.77,58,REP.A011_A549_24H_X2.A2,O08,0.015,ACCEPT,354.449,1.1815,3.33333,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,3.33,REP.A011_A549_24H,REP.A011_A549_24H:O08,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_3.33,trt,,CDK inhibitor
b32,r2,"dp52,dp53",A549,19,84,duo,REP.A011_A549_24H_X2.A2_B32,O09,mlr12k,AB00016882,1.11111,um,BRD-K07691486,S1153,1.11 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,9.5,58,REP.A011_A549_24H_X2.A2,O09,0.005,ACCEPT,354.449,0.393833,1.11111,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,1.11,REP.A011_A549_24H,REP.A011_A549_24H:O09,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_1.11,trt,,CDK inhibitor
b32,r2,"dp52,dp53",A549,18,126,duo,REP.A011_A549_24H_X2.A2_B32,O10,mlr12k,AB00016882,0.37037,um,BRD-K07691486,S1153,0.37 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.2,10.3,57,REP.A011_A549_24H_X2.A2,O10,0.002,ACCEPT,354.449,0.131278,0.37037,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,0.37,REP.A011_A549_24H,REP.A011_A549_24H:O10,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_0.37,trt,,CDK inhibitor
b32,r2,"dp52,dp53",A549,19,108,duo,REP.A011_A549_24H_X2.A2_B32,O11,mlr12k,AB00016882,0.123457,um,BRD-K07691486,S1153,0.12 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,10.13,59,REP.A011_A549_24H_X2.A2,O11,0.001,ACCEPT,354.449,0.0437592,0.123457,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,0.12,REP.A011_A549_24H,REP.A011_A549_24H:O11,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_0.12,trt,,CDK inhibitor
b32,r2,"dp52,dp53",A549,19,122,duo,REP.A011_A549_24H_X2.A2_B32,O12,mlr12k,AB00016882,0.0411523,um,BRD-K07691486,S1153,0.04 uM,roscovitine,24 h,"ROSCOVITINE (SELICICLIB,CYC202)",BRD-K07691486-001-15-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,10.25,59,REP.A011_A549_24H_X2.A2,O12,0.0,ACCEPT,354.449,0.0145864,0.0411523,97.38,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,13,REP.A011,REP.A,0.04,REP.A011_A549_24H,REP.A011_A549_24H:O12,6,0.19,0.17147075,roscovitine,trt_cp,CDK inhibitor,BRD-K07691486_0.04,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,30,70,duo,REP.A011_A549_24H_X3_B29,A07,mlr12k,AB00016882,10.0,um,BRD-A03506276,S7122,10 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.1,9.18,56,REP.A011_A549_24H_X3,A07,0.065,ACCEPT,503.636,5.03636,10.0,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,10.0,REP.A011_A549_24H,REP.A011_A549_24H:A07,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_10,trt,,HSP inhibitor
b29,r2,"dp52,dp53",A549,29,76,duo,REP.A011_A549_24H_X3_B29,A08,mlr12k,AB00016882,3.33333,um,BRD-A03506276,S7122,3.33 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,8.69,54,REP.A011_A549_24H_X3,A08,0.022,ACCEPT,503.636,1.6787900000000002,3.33333,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,3.33,REP.A011_A549_24H,REP.A011_A549_24H:A08,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_3.33,trt,,HSP inhibitor
b29,r2,"dp52,dp53",A549,30,72,duo,REP.A011_A549_24H_X3_B29,A09,mlr12k,AB00016882,1.11111,um,BRD-A03506276,S7122,1.11 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,8.95,55,REP.A011_A549_24H_X3,A09,0.0069999999999999,ACCEPT,503.636,0.559595,1.11111,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,1.11,REP.A011_A549_24H,REP.A011_A549_24H:A09,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_1.11,trt,,HSP inhibitor
b29,r2,"dp52,dp53",A549,30,78,duo,REP.A011_A549_24H_X3_B29,A10,mlr12k,AB00016882,0.37037,um,BRD-A03506276,S7122,0.37 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,9.68,55,REP.A011_A549_24H_X3,A10,0.002,ACCEPT,503.636,0.186532,0.37037,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,0.37,REP.A011_A549_24H,REP.A011_A549_24H:A10,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_0.37,trt,,HSP inhibitor
b29,r2,"dp52,dp53",A549,30,66,duo,REP.A011_A549_24H_X3_B29,A11,mlr12k,AB00016882,0.123457,um,BRD-A03506276,S7122,0.12 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,9.22,56,REP.A011_A549_24H_X3,A11,0.001,ACCEPT,503.636,0.0621773,0.123457,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,0.12,REP.A011_A549_24H,REP.A011_A549_24H:A11,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_0.12,trt,,HSP inhibitor
b29,r2,"dp52,dp53",A549,30,81,duo,REP.A011_A549_24H_X3_B29,A12,mlr12k,AB00016882,0.0411523,um,BRD-A03506276,S7122,0.04 uM,xl888,24 h,XL888,BRD-A03506276-001-01-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,9.26,56,REP.A011_A549_24H_X3,A12,0.0,ACCEPT,503.636,0.0207258,0.0411523,90.3,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,13,REP.A011,REP.A,0.04,REP.A011_A549_24H,REP.A011_A549_24H:A12,6,0.655,0.603107,xl888,trt_cp,HSP inhibitor,BRD-A03506276_0.04,trt,,HSP inhibitor
b29,r2,"dp52,dp53",A549,30,68,duo,REP.A011_A549_24H_X3_B29,E01,mlr12k,AB00016882,10.0,um,BRD-K05104363,S1020,10 uM,PD-184352,24 h,PD184352 (CI-1040),BRD-K05104363-001-10-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.1,7.84,54,REP.A011_A549_24H_X3,E01,0.062,ACCEPT,478.66,4.7866,10.0,95.55,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,13,REP.A011,REP.A,10.0,REP.A011_A549_24H,REP.A011_A549_24H:E01,6,0.415,0.33445525,PD-184352,trt_cp,MEK inhibitor,BRD-K05104363_10,trt,,MEK inhibitor
b29,r2,"dp52,dp53",A549,29,76,duo,REP.A011_A549_24H_X3_B29,E02,mlr12k,AB00016882,3.33333,um,BRD-K05104363,S1020,3.33 uM,PD-184352,24 h,PD184352 (CI-1040),BRD-K05104363-001-10-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.2,8.41,55,REP.A011_A549_24H_X3,E02,0.021,ACCEPT,478.66,1.59553,3.33333,95.55,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,13,REP.A011,REP.A,3.33,REP.A011_A549_24H,REP.A011_A549_24H:E02,6,0.415,0.33445525,PD-184352,trt_cp,MEK inhibitor,BRD-K05104363_3.33,trt,,MEK inhibitor
