Cells_AreaShape_FormFactor,Cells_AreaShape_Zernike_1_1,Cells_AreaShape_Zernike_2_2,Cells_AreaShape_Zernike_5_1,Cells_AreaShape_Zernike_6_0,Cells_AreaShape_Zernike_6_2,Cells_AreaShape_Zernike_7_1,Cells_AreaShape_Zernike_7_3,Cells_AreaShape_Zernike_8_0,Cells_AreaShape_Zernike_8_2,Cells_AreaShape_Zernike_8_4,Cells_AreaShape_Zernike_9_1,Cells_AreaShape_Zernike_9_3,Cells_Granularity_2_ER,Cells_Granularity_2_RNA,Cells_RadialDistribution_RadialCV_AGP_4of4,Cells_RadialDistribution_RadialCV_ER_3of4,Cells_RadialDistribution_RadialCV_ER_4of4,Cells_RadialDistribution_RadialCV_RNA_1of4,Cells_Texture_InfoMeas2_ER_5_0,Cytoplasm_AreaShape_Zernike_1_1,Cytoplasm_AreaShape_Zernike_6_0,Cytoplasm_AreaShape_Zernike_6_2,Cytoplasm_AreaShape_Zernike_7_1,Cytoplasm_AreaShape_Zernike_7_3,Cytoplasm_AreaShape_Zernike_8_0,Cytoplasm_AreaShape_Zernike_8_2,Cytoplasm_AreaShape_Zernike_8_4,Cytoplasm_AreaShape_Zernike_9_1,Cytoplasm_AreaShape_Zernike_9_3,Cytoplasm_Correlation_Overlap_ER_AGP,Cytoplasm_Intensity_MassDisplacement_DNA,Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4,Cytoplasm_RadialDistribution_RadialCV_ER_1of4,Nuclei_AreaShape_Orientation,Nuclei_AreaShape_Zernike_2_0,Nuclei_AreaShape_Zernike_3_1,Nuclei_AreaShape_Zernike_4_2,Nuclei_AreaShape_Zernike_4_4,Nuclei_AreaShape_Zernike_6_0,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_6_4,Nuclei_AreaShape_Zernike_7_1,Nuclei_AreaShape_Zernike_8_0,Nuclei_AreaShape_Zernike_8_2,Nuclei_AreaShape_Zernike_9_1,Nuclei_AreaShape_Zernike_9_3,Nuclei_Granularity_7_DNA,Nuclei_Intensity_StdIntensityEdge_RNA,Nuclei_Texture_Correlation_AGP_10_0,Nuclei_Texture_Correlation_RNA_20_0,Nuclei_Texture_DifferenceVariance_DNA_5_0,Nuclei_Texture_DifferenceVariance_ER_20_0,Nuclei_Texture_DifferenceVariance_Mito_10_0,Nuclei_Texture_Gabor_DNA_20,Nuclei_Texture_InfoMeas1_DNA_20_0,Nuclei_Texture_InfoMeas2_DNA_20_0,Nuclei_Texture_SumEntropy_DNA_10_0
-1.1505,-0.91437,-3.0934,-0.98642,1.4517,-1.0606,-1.023,-0.77356,0.1413299999999999,0.74952,0.94319,0.3183,0.40188,0.27478,0.68418,-0.51398,-1.2035,-0.94977,-0.33907,-0.16132,0.22339,-1.2181,0.99925,-1.0419,0.078734,0.030039,0.18751,0.55342,-0.50326,0.83134,1.047,0.33492,-0.24047,-0.44375,0.53305,0.62774,-0.02289,-1.0359,0.062975,0.8679,1.507,0.8246899999999999,-0.41431,-2.341,-0.98724,1.7646,0.8408,1.9147,-1.7508,0.34633,-0.64572,0.59186,-0.62761,0.44567,-0.60912,0.63169,-0.96325,-1.6765
0.78155,-0.0022955,-0.074943,-1.1857,-0.1487099999999999,-1.1193,1.1738,-0.10405,0.21693,-0.43728,-0.22952,1.2786,-0.5989800000000001,-0.45186,-0.45897,-0.92186,-0.29204,-0.19504,-0.7641899999999999,0.46728,-0.29065,-0.70392,-0.45299,0.21601,-0.72027,-0.27359,-0.78084,-0.83494,0.55779,-0.73412,0.38255,0.35567,0.17009,-0.1821,-0.4882,-0.25377,-0.1602299999999999,-1.3205,-0.24195,1.8533,-0.4854100000000001,0.12186,0.29233,-0.22851,0.047422,-0.7418,-0.4416600000000001,0.86335,-1.9602,1.06,0.6241899999999999,1.3999,0.4491600000000001,0.7494,-1.7921,0.8545,-0.78088,0.26266
-0.76179,-0.1186,-1.3663,-0.77085,-0.18057,2.5953,1.467,0.12757,-0.15092,-1.4111,0.58329,0.17972,-0.67193,0.53487,0.60763,-0.32708,0.13407,-0.35393,-0.068732,-1.0347,0.55967,-1.4752,-0.30644,1.0713,0.8310799999999999,-1.0061,-0.59053,-0.83662,-0.83714,-0.94158,0.7449600000000001,0.26693,-0.37537,-0.61115,-1.0027,0.4274,-0.30978,2.9086,0.99765,1.1967,-0.19191,-1.3745,-0.28353,0.7821899999999999,0.79677,-0.5433399999999999,-0.53109,0.58485,-1.3456,-0.57908,-0.3584,0.52749,0.44613,1.5915,2.251,-0.6153,0.18165,-1.5208
-5.9205,0.6978300000000001,0.71139,-0.10779,-1.6252,-2.0968,-0.7304,0.44152,-0.71624,0.030314,-3.2556,0.37243,1.2517,-2.1459,-1.6192,0.36006,1.5101,2.2249,0.98613,1.2794,-0.5443,-2.3596,-3.7405,-1.2446,-0.35576,0.6049399999999999,-0.89279,-2.9665,0.077496,-0.56675,-2.4866,2.3079,1.5015,0.78496,0.28994,0.40069,1.2986,1.4002,1.6506,0.44043,-0.6886,-2.8822,0.43134,0.25613,-1.5383,1.7979,1.4264,1.7859,-2.4290000000000003,0.75941,2.06,-3.1265,0.5036,2.1052,-3.1009,0.45442,-0.22362,0.14592
-2.4797,-0.7995899999999999,0.4831,-0.60753,-0.54172,1.696,-1.6666,0.25876,-0.37998,0.11974,-1.3924,0.085529,0.57338,-0.45633,-1.6677,-0.96694,-0.30139,0.45403,0.062265,-0.4339,-0.22915,-0.92539,0.22983,0.11315,-0.46074,0.34152,-0.10355,-0.32887,0.55534,-0.34627,-1.0872,-1.0219,-0.33431,0.36345,0.012421,-0.5743199999999999,1.2467,-1.0758,0.3447,0.6119600000000001,-0.4289600000000001,-1.2441,0.33409,-0.96237,-0.61492,0.5794199999999999,0.21483,0.51348,-1.3995,-0.054169,1.4980000000000002,0.6572,1.898,3.1505,0.64432,-0.8563200000000001,0.55219,-0.32103
-2.2211,0.076516,-1.5277,0.11105,-0.42488,2.3803,0.68814,-1.0486,0.66095,-0.51686,-0.44007,-0.39733,-0.72313,0.8420000000000001,-0.84188,-2.4347,-0.9842,-1.5369,0.13423,-1.7467,0.5010600000000001,-0.67604,1.2091,0.039676,1.356,-2.5034,-0.5625399999999999,0.26603,-0.39238,0.93457,0.010067,-1.9909,-1.7478,-0.28427,1.0493,-2.5778,1.5733,1.7816,-1.465,0.019654,-1.0781,1.6125,-0.2176,-0.65033,1.1236,1.376,0.068703,0.6127,-1.7304,-0.28273,1.5815,-1.6228,2.1006,3.2285,2.3579,-0.41192,0.57245,0.0875539999999999
2.1503,1.3145,0.040354,-1.5809,-2.22,1.2854,1.242,0.71928,1.7171,0.507,-5.4173,2.1014,3.0678,-2.1078,7.8209,17.502,1.6327,10.354,-0.91458,6.8701,5.0227,-6.4173,-4.2135,-7.8514,-4.3187,-4.6602,-4.8239,-2.2443,-5.7105,-3.9081,-9.5536,11.892,-1.0792,6.0169,-1.6052,5.5295,-1.1277,8.2362,-0.18561,-2.4769,0.24835,-0.91538,0.028024,1.4836,3.5041,2.4558,0.71975,4.4542,-1.2264,-7.143,-0.17985,12.183,2.0492,0.6762,-7.7299,3.1075,-2.9491,2.0137
4.7708,0.32519,2.3302,-1.4045,-1.9757,-4.218,2.2777,-0.28228,-0.12835,-0.25464,-0.086301,0.27066,2.7863,-0.47357,3.9737,5.9033,1.1318,4.5391,-0.090217,2.5951,1.6848,-3.8479,-3.474,-2.9963,-0.5144,-1.1299,-3.1586,-1.6125,-2.2584,0.48357,-2.6074,6.8687,5.1379,-1.0097,-0.16942,5.7165,-0.12666,4.138,4.3486,0.8576299999999999,2.9407,-2.6271,0.9561,0.86987,-0.9747,2.2684,0.41113,2.8424,-2.5901,-4.1829,-0.76043,5.3239,1.3263,3.2743,-5.3136,1.9436,-1.9127,-0.029185
4.2504,0.56928,0.82899,-0.30703,-2.3758,-3.3578,-0.34358,0.3049,-1.0768,-0.59037,-0.7277399999999999,0.41357,3.494,-0.47655,1.7332,2.8337,0.5820000000000001,1.3684,0.3155,0.19748,1.3504,-2.2264,-1.9619,-0.2983,-0.9973,0.37387,0.89279,-0.28613,-0.24903,2.951,-1.3792,4.2337,3.9062,-0.35063,-0.75637,0.7078800000000001,0.8255600000000001,0.96193,2.8935,0.63831,-0.41768,-1.6919,0.2176,0.17881,1.2389,-2.0825,0.88115,1.6884,-1.063,-3.3092,-0.020602,4.2583,1.2114,3.3099,-4.5932,2.8318,-2.4324,-0.0097282
-0.29566,-0.65345,-2.088,-0.35276,-0.060191,-0.32747,0.89228,2.6183,0.57294,-0.36301,0.71183,-1.0426,-0.11135,-0.92437,-0.7448,0.035731,-0.13095,-0.14658,0.026804,0.6591899999999999,-1.0679,-1.7493,2.6946,1.9089,1.461,-0.64561,0.8368200000000001,0.5065,-0.28027,-0.10874,-0.39261,1.1937,1.0323,0.14327,0.021866,0.32055,0.60582,0.71718,1.2297,1.7103,0.19755,0.67732,0.19287,-0.14429,0.8163699999999999,0.8778100000000001,-0.17994,-0.46649,-0.99258,0.015726,0.37214,1.5834,1.0087,0.041386,0.14898,-0.12901,-0.051383,-0.17187
-1.8077,-0.41166,-1.7606,0.34296,0.80018,1.2757,1.4637,-0.15924,1.5755,0.045471,-1.6826,1.8838,1.0034,-0.62554,-1.1006,-0.75695,-0.98939,-1.3017,0.23394,0.36715,-1.1093,0.62338,0.40636,1.0066,-0.72727,-0.8970100000000001,-0.23789,-0.5618,0.26557,-0.26308,-0.23154,-0.604,0.32845,0.37023,1.145,-0.45411,-1.3749,0.0056919,-0.78552,2.5769,2.4214,2.4344,-0.8445600000000001,0.62893,-0.61178,-2.3753,-0.11341,1.1088,-0.5958899999999999,0.052072,1.3191,0.079747,0.85446,0.91152,-2.2963,-0.024588,0.13388,0.91121
-0.81779,-0.202,1.4585,-0.7773800000000001,0.34698,2.5562,1.3968,-0.46776,1.136,-0.79423,-1.5895,0.58463,-0.7589600000000001,0.62341,-0.36008,-1.1362,-0.8646799999999999,-0.77976,-0.4175,-0.73429,0.1398,1.2677,-0.19319,0.21307,-0.32427,0.49726,-0.45619,-2.0423,0.25332,-0.70606,-0.27181,-1.1536,-0.44575,0.32311,0.7627,-0.026713,-0.062566,-0.8424,0.2751,0.8822,1.0498,-0.33725,1.6188,-1.0832,-0.16029,1.0638,-0.21701,1.2811,-2.0045,0.47494,0.4144600000000001,0.43044,0.26768,-0.14605,-0.2307,0.68633,-0.74324,-0.61936
0.1853,-0.5302600000000001,-2.5815,7.1695,3.5088,7.5416,0.8662700000000001,-6.9322,-5.8476,1.1815,-1.3802,10.841,2.8848,-1.3264,2.7689,8.0285,4.498,2.9748,1.648,1.2878,-4.6268,-3.8665,-6.1287,-9.847,-4.3181,-5.1214,-3.7979,1.0201,5.7699,6.3155,7.1879,3.5045,0.21114,-5.5844,8.0713,10.431,2.5133,5.6578,-1.6141,-4.817,-12.434,-12.104,6.1553,8.3272,5.8807,12.029000000000002,2.8125,-1.523,1.4228,-2.2349,4.5613,-2.9449,2.7993,7.3787,1.4464,-4.4831,2.0937,2.1435
-0.86556,0.14385,-9.1835,-0.11432,13.377,19.858,3.7307,2.8626,4.0862,-1.1103,-2.0522,-8.2357,2.3345,0.083221,2.8008,5.3195,-0.78881,-0.5446,1.8485,0.40609,-5.1034,3.5118,-9.0432,-6.8728,-9.8511,-1.8167,-8.0681,-1.5145,-3.7599,-5.3543,5.8892,0.54675,-2.6628,-6.3479,-3.477,13.997,3.3343,22.13,7.4376,11.113,-2.444,-8.8234,1.1017,9.6065,10.008,1.9575,-1.4439,-3.4308,0.8053,-4.0955,1.9799,-4.7724,-1.9403,8.2762,-5.7171,-4.3435,2.4772,2.6104
-2.4978,-3.0186,-0.72753,-3.4917,9.542,18.685,-1.4046,-7.6678,2.8867,-0.50246,-3.5432,1.5374,2.0273,-1.9647,3.1096,4.7478,0.26605,-1.6783,1.3218,1.2878,-4.5807,0.50877,-6.3885,-0.68037,-10.952,2.533,-3.2202,0.57353,2.134,-3.2226,5.6677,1.4592,-1.6481,-0.85735,-4.3661,4.2473,-2.379,8.2191,-1.1302,6.2352,-4.0131,-3.5227,-1.6281,9.4104,9.5781,1.5925,-1.5659999999999998,2.9486,-1.1396,2.5627,0.53213,-11.335,1.5652,8.6134,-7.4005,-1.8957,0.79969,5.263
2.3743,-4.7738,-4.3479,1.705,4.8684,13.495,-4.2709,-14.077,12.09,4.0803,-15.671,7.5309,-3.2957,6.2581,6.1864,2.4423,5.0966,0.39683,-1.2444,-5.1289,0.031226,3.2067,-2.7946,-4.2248,-13.983,-5.2074,-0.28827,-6.3096,4.843,-5.6079,10.973,0.054389,-3.5836,4.5917,-1.7765,6.0103,-0.76758,-11.833,-1.107,-3.5185,-13.433,-12.871,8.3802,15.140999999999998,17.204,10.017,6.9336,-6.0314,6.7886,-1.868,-1.2228,12.353,-0.037808,12.937,8.3045,-1.1022,0.40744,1.7608
2.6873,-4.2367,-5.095,-2.306,3.8699,-0.7087,6.8421,-8.102,5.0961,4.8685,-9.3847,-8.174,-11.373,5.609,5.1022,3.7693,6.8665,3.2378,4.7246,-4.0024,-4.0167,0.75812,-4.2934,0.5922,-7.2196,11.864,-8.0066,-2.0993,-1.2464,-16.238,10.802,-4.1521,-10.633,3.6153,4.0042,-2.9517,-7.6416,-4.1665,-5.4357,11.368,-2.6641,-10.983,1.5693,24.808000000000003,15.173,-3.5508,-3.229,-4.6207,7.5633,6.4524,2.0708,-6.3394,-2.3305,7.5846,-5.0672,-3.1882,1.6030000000000002,3.4406
4.9652,-1.6168,-9.9167,7.3328,6.0014,19.79,1.426,-0.114,-1.0807,8.325,-17.317,13.463,3.4428,12.473,3.0308,2.2016,7.1523,1.7538,0.48363,-6.0134,-1.3283,-2.3115,-5.9921,-4.9213,-6.5606,10.214,-0.52896,-8.9682,5.5929,-3.372,10.44,-5.0639,-9.5543,6.7483,1.7607,-0.89487,-2.6812,-1.1384,-6.0953,9.1119,-6.3498,-17.811,-0.81324,16.828,16.585,7.1814,-0.8517,-4.0939,7.3896,4.0662,0.7641399999999999,-4.9924,1.3838,15.55,1.7469,0.53455,-1.0935,3.8037
3.3082,-7.3601,-7.59,-6.0557,8.4798,19.966,-1.781,-12.908,8.189,1.2884,-4.4576,7.7171,-8.5777,9.87,3.1573,0.8767799999999999,5.7981,-1.2159,2.7262,-3.5296,-8.0041,-2.7452,-7.058,-1.997,-6.7367,15.306,2.1914,5.646,13.181,9.5376,10.168,-3.6498,-9.308,-3.6288,-0.92282,-0.6010300000000001,2.1074,-2.1743,-4.0503,2.4474,-8.0657,-13.781,4.4195,6.7339,3.7808,14.96,-0.080699,-3.3368,5.3732,3.2868,1.6309,-5.3777,-0.70322,8.1797,-3.6503,1.393,-0.71429,3.0255
4.5073,-3.2734,-14.213,1.4698,24.466,11.442,-21.156,-12.422,4.2362,-2.0432,-10.059,-1.3154,-14.791,12.526,8.2562,0.6349100000000001,9.2766,1.0991,1.3733,-5.1706,-3.592,6.8355,-6.6716,-1.6238,-8.3231,2.9027,-1.6585,-4.9749,4.8675,-8.7458,10.58,-1.7533,-5.6247,0.6654399999999999,-3.2385,-19.42,-4.961,5.0316,-15.833,23.665,-29.479,-10.724,1.0742,1.1598,21.181,7.3229,-4.6304,-4.3509,7.4798,3.3407,-0.084451,-8.0372,-5.9419,-0.35743,-5.4305,-1.5606,-1.4308,-1.8192
3.4614,-3.2068,-4.0389,2.4367,6.4829,21.96,-0.55552,1.6204,8.5354,6.4925,-13.379,-9.6204,-3.5568,12.173,4.4074,-0.38205,4.8701,-1.3112,-0.7742,-7.7156,-5.088,8.3703,-4.2934,-6.1909,11.067,15.819,11.629,-5.1123,6.9725,11.788,11.023,-3.5532,-5.0557,0.5768399999999999,-2.2031,-14.692,0.38608,-4.3088,-8.7303,4.9354,-16.374000000000002,-9.932,12.465,2.6552,9.4103,3.5980000000000003,-2.6991,-6.3063,10.166,2.0091,0.43339,6.1607,3.0473,12.964,0.62043,-2.0426,-0.39008,0.16538
3.2275,-0.094115,4.9221,0.39849,-3.6681,6.2415,-5.4073,-1.5453,5.0526,8.3425,-6.8434,3.4158,5.4817,-0.14175,12.519,2.5589,-6.747999999999998,-1.7236,2.0251,-3.4601,-3.0328,-8.025,-2.1983,-6.8375,-1.4633,0.46907,4.9565,-5.5723,-2.0961,6.556,12.614,-2.4647,-8.7977,-9.3611,1.6445,4.2206,-3.3374,6.1473,-2.3301,10.738,-5.3282,-13.345999999999998,1.1781,-0.68899,5.3305,2.5571,-3.4308,-4.3804,-0.014755,-4.3989,-0.094844,-2.0369,-1.7195,17.147000000000002,5.9334,-1.7245,-0.41323,-1.8516
9.587,1.3031,-0.044966,-0.2809,3.3742,12.791,-6.4117,-0.082332,2.4991,2.8079,-2.2285,2.2562,1.157,2.8995,19.077,2.195,-8.1989,-1.0292,1.9519,-7.7073,9.3771,-7.6904,-2.8612,-7.0226,0.48699,0.16683,-1.0271,4.5384,7.9202,-0.43747,12.916,-1.2101,-7.8769,-10.749,3.029,-0.28048,-2.2508,5.6293,2.9499,8.6339,-11.17,-10.303,4.7794,6.7118,4.8116,-4.0018,-7.0579,-2.9016,-2.7655,-4.1305,-2.0084,-3.8634,1.6409,16.641,5.0005,-2.8555,0.7418,-2.6882
7.169,2.4692,3.2964,6.8592,-0.8851600000000001,20.083,4.4516,-2.6582,-1.3521,0.7859,-0.55514,2.2443,4.7330000000000005,6.2156,11.854,0.31938,-7.832999999999998,-3.8424,0.48592,-10.216,-0.27143,-6.9997,2.3349,-4.4334,-1.8459,-4.3552,3.1765,5.7457,7.3921,0.59983,12.544,-1.1336,-8.1173,-8.7552,1.4066,-8.2275,-0.062566,5.709,-1.813,-0.4172,-10.606,-7.1099,-1.2885,4.3963,5.6965,1.7161,3.6609,-4.3531,-3.266,-10.757,-1.6230000000000002,1.4941,-0.20719,11.785,9.3907,-1.8501,-0.4306,-2.7207
0.65977,-0.63068,0.32005,0.44324,-0.10004,0.5133800000000001,-0.70505,-1.2161,0.05378,0.52605,0.81984,-0.77289,-1.1674,0.077238,-0.26138,0.41126,-1.2302,-1.361,-1.0898,-0.88023,2.6352,-1.48,-0.1674,-1.7938,0.020336,-2.7038,-1.296,2.4888,0.28454,3.2397,-0.56062,0.034139,-0.48373,-1.7653,-0.70731,0.5733199999999999,-0.59714,0.63939,-0.75085,0.12325,0.41085,-1.9474,-0.57575,0.96131,0.17397,-1.263,-0.072949,0.071782,-0.18123,0.13573,0.68635,-0.7156100000000001,-0.030181,-1.9207,-0.27953,-0.32329,0.72254,0.19093
-0.48253,0.7249399999999999,-1.5621,-0.28907,0.98108,1.1688,0.92333,-1.349,2.0652,-1.6224,-0.5432899999999999,-0.83611,0.0034589,-0.8970299999999999,-0.5015,-0.43639,-0.097443,-0.52017,-0.22651,1.7055,-0.59273,1.2359,1.5716,0.90263,0.60331,2.4234,1.121,0.57858,-0.44385,-0.0095633,1.3139,-0.56952,-0.8448200000000001,0.61429,-1.4291,-1.1635,-0.77659,0.57921,-0.89084,0.29003,-0.050532,-0.56292,-0.24757,0.8412700000000001,0.72868,-0.020661,0.6577,0.17654,0.035386,1.0499,0.12468,-1.0139,0.077422,-1.5365,-0.8643299999999999,0.18839,0.60864,1.3822
-0.26807,1.2189,-0.32373,0.96881,-0.32272,0.054615,-1.2065,0.49166,-0.2447,-0.98569,1.0139,-0.0023855,-0.10031,-1.0744,-0.50339,0.96286,-2.7147,-1.3041,-0.52852,-0.29107,0.7844399999999999,-0.57185,1.7602,-0.15489,0.94903,-0.5011399999999999,-0.11379,1.7508,-0.91623,0.91864,-4.0469,-2.3263,2.3301,-1.7265,-0.35646,0.92742,-0.7735,0.13289,-0.59177,-0.11891,1.0612,0.49192,-0.14279,1.6284,1.2157,0.23394,0.091476,-0.54515,0.20347,-2.0022,-0.074128,0.5270199999999999,0.46322,0.10599,0.15887,1.3792,-2.5698,-0.29885
-3.1983,-2.3116,-0.97488,-0.71303,1.7492,0.7646,-1.5189,-1.6065,-1.2351,-1.3542,-1.9661,0.77647,-0.1383599999999999,-4.7848,-2.6637,-4.026,-10.731,-5.6826,-3.3672,2.3999,-1.5935,3.477,2.1632,1.0644,0.074567,4.6224,3.1498,-0.92137,2.2303,1.3788,4.1521,-7.2544,4.9803,-5.6229,0.27323,6.4245,-3.9108,-1.3966,0.21316,4.4011,6.6856,-0.84185,-1.9115,3.8423,0.6987300000000001,-0.19395,-2.2012,-1.3225,-3.1929,-2.8303,-0.10237,0.87821,0.93563,-0.053888,-1.8039,3.3151,-5.3888,-0.98787
-3.4005,-0.34654,0.087844,-0.6289399999999999,2.0783,1.4637,-0.12442,-3.1704,1.1966,2.267,-0.16852,-1.6138,0.42545,-5.1228,-2.3911,-4.4505,-10.976,-6.1127,-3.1069,1.937,-1.3356,3.0191,-0.08614,1.8396,-1.5795,2.8202,4.7872,-0.3388,2.4388,-0.33921,3.4688,-7.5716,4.4353,-5.6557,1.064,4.6877,-5.2010000000000005,-4.6964,-0.64586,4.2711,5.6486,1.7547,-2.6899,4.9433,3.5322,-2.0121,-1.9407,-0.79089,-3.2406,-4.4228,-1.1419,0.61588,1.6784,0.98569,-0.97534,4.8168,-8.578,-2.0837
-2.6455,-1.3649,-2.572,-0.23301,2.4398,-1.1414,0.1001,-3.6936,-0.7816,0.87892,-2.007,1.1379,-1.0515,-3.1274,-0.91801,-4.1091,-4.2114,-3.1630000000000003,-0.3599,3.0709,-1.4469,4.23,-0.1219,2.3065,-0.93547,3.1954,3.4652,-0.73488,2.9960000000000004,-1.3,2.1023,-3.4079,2.0098,-1.6612,-0.53588,5.0755,-6.2344,-2.4848,1.0785,4.4877,6.2022,1.8308,-2.6260000000000003,3.555,1.5336,-3.6411,-2.9041,-1.0198,-3.0991,0.78919,-1.1913,1.5617,0.26638,0.76536,-1.9993,3.6864,-6.1256,-0.95466
-0.31308,-1.3862,-0.14804,-0.6815,1.3683,1.4964,-1.7709,0.35745,0.13176,0.29428,0.30916,-0.063215,-2.423,-0.14759,2.1076,-1.2037,-1.0262,-1.3516,0.7197899999999999,0.53655,-1.7289,0.28049,1.4611,0.29833,0.5151899999999999,1.1974,1.2232,1.4507,-0.35904,2.0696,-3.2936,-1.3391,-1.4852,0.47755,1.8117,-0.30352,-1.6522,-0.45885,-1.9153,-0.52352,1.3159999999999998,2.13,-1.3058,-1.1394,0.99177,0.69782,-1.1429,0.96032,0.2932,-1.0558,-2.0624,-0.72554,-2.1691,0.33307,-1.2022,2.2312,-3.4454,-0.20338
-0.40475,0.043815,-1.8324,0.18045,0.5809,-0.40415,0.95701,-2.8979,1.7622,1.819,-1.4075,-0.0095419,-0.4635,-0.84808,2.3496,-1.3462,-0.11876,-0.89394,1.6636,1.4764,-1.4469,2.0552,1.4449,2.3706,-1.0982,2.7996,4.9148,-1.8432,2.4824,-3.0473,-0.77085,-2.6606,0.39516,1.1449,-0.98181,1.1635,-2.732,-0.80488,-0.18453,0.76221,0.98647,2.6574,-1.5937,-0.089539,0.34509,-2.2134,-0.085686,-0.99913,0.35083,-0.34898,-2.4053,0.70332,-2.7806,0.7124699999999999,-0.6399,2.9577,-5.4208,-1.1497
-0.33752,-1.4008,-0.93311,-0.089348,0.25172,0.26761,-0.60963,-2.2173,2.6021,0.81382,-0.56921,0.5737,1.4199,-1.1127,0.8210200000000001,-1.0599,0.35323,-0.91389,0.29949,2.0094,-0.97755,0.63145,1.8252,0.89195,0.50163,2.152,1.6866,-0.8894,1.7096,-0.22783,1.3139,-1.4042,-0.1567,0.29796,-1.7396,-0.30352,-1.7914,0.46888,0.41997,1.9925,0.0065911,-0.46149,-1.0985,1.5281,-0.53332,-0.045988,-0.58012,-0.4003,0.41402,0.7887,-1.5807,0.24531,-0.38449,0.0173,-0.34549,1.4071,-2.641,-0.5312899999999999
0.58754,-0.7329100000000001,-1.2439,0.32761,-0.20009,-0.38776,-1.3942,-1.2202,0.40156,1.362,1.435,0.45443,-1.3559,-1.9891,-0.054356,-1.0718,-4.3271,-1.8797,-2.5225,1.0345,-1.0607,-0.86795,0.4632,-0.65999,2.3387,1.0006,0.084499,1.0306,0.33209,-0.93214,-1.9972,-3.3294,0.44285,-2.8674,0.94396,-0.7419399999999999,-0.45791,0.6795100000000001,-1.4444,0.53478,-0.7404,0.49192,-0.026484,0.44474,0.0085559,-0.95908,0.33464,-0.60982,0.010869,0.31817,-1.6352,0.22971,-1.8594,-0.4655,1.0590000000000002,1.2815,-2.0715,-1.266
0.17973,0.20845,-0.53505,0.69902,0.0096817,-0.284,-0.23231,-1.0121,1.1769,-2.1433,-0.49536,0.25644,1.0308,-1.7688,0.31149,-2.263,-4.2114,-1.6591,-1.8181,1.7593,1.6485,0.41009,1.0743,0.91789,-1.6981,0.24508,-0.5945,0.36988,2.0885,0.38197,-1.9096,-3.9752,-0.095383,-1.8837,1.8975,1.5682,-0.92201,-2.0536,0.81766,-0.53565,3.2802,1.3541,-0.83426,0.97115,-0.089124,-1.9402,-1.166,-0.36796,-0.44941,1.4109,-2.121,-0.23964,-2.3082,-1.1802,0.41306,0.8799399999999999,-1.9647,-0.95881
1.3019999999999998,2.1576,-0.22667,0.061317,0.090362,0.27853,-0.37825,-1.8489,-0.5871,0.19401,0.42936,1.0651,1.7952,-1.0408,0.43438,-0.42243,-1.3779,0.17163,-1.4997,1.5115,1.9713,-1.1026,-0.97679,-0.60811,-1.7991,-1.4501,-0.2903,1.3015,1.1199,1.219,1.0862,1.0704,0.1567,-1.651,0.9472,1.6694,-0.48885,-1.0957,-0.16862,-0.23848,1.5885,0.40064,-0.090968,0.52641,0.14545,0.057985,0.8591799999999999,-0.30459,-0.11829,0.90951,-1.5165,0.1021,-1.6967,-1.725,0.43719,0.31244,-0.54813,-0.14527
0.94701,-1.8203,-1.4295,-1.3823,0.355,-1.0923,-1.5576,-0.33006,-0.33523,-0.015625,-0.93454,-0.67032,3.2877,-1.5578,0.7387699999999999,-0.44058,1.8773,1.3041,-1.0696,2.0585,1.3342,-0.1688599999999999,-1.1588,-0.37158,-1.1524,-0.45815,-0.41273,-0.82457,-1.0882,0.98051,-8.4443,1.8024,0.06813,2.3857,1.865,4.1987,-2.8527,0.95532,1.454,0.72496,2.6474,1.2171,-0.5809300000000001,2.5868,0.39357,-1.9242,0.091476,0.54386,-1.5514,-0.28002,-1.259,2.5661,0.40811,1.4001,-1.3253,2.6941,-4.9225,-1.4943
0.53587,-1.7951,-0.61368,-0.96881,0.39372,-0.25123,-0.75058,-1.3367,-1.4386,-0.36199,-0.66035,0.20754,-0.60185,-0.94138,-0.4476100000000001,-0.61724,1.0795,0.69209,-1.3905,1.0626,-0.081052,0.1367,-1.2271,-0.038913,-1.9225,-0.40395,0.56145,0.11412,-0.66974,-0.4506,-9.2852,2.1029,4.0265,0.91021,-1.6026,4.1313,0.76422,1.0807,3.2038,0.71326,1.6456,-2.5215,0.97647,0.54904,-0.99249,-0.33924,-0.1239,0.87884,-1.5297,0.7965300000000001,-0.53471,0.5596300000000001,0.35824,-0.4838,-1.2746,1.5304,-2.1676,-0.13282
0.18529,0.16597,-1.6334,-0.068325,0.76808,0.96668,-0.70131,-0.67655,-2.2104,-0.29688,0.5212899999999999,0.81822,1.24,-1.3849,-0.075153,-0.85603,1.3733,-0.5823699999999999,-1.2055,0.90127,1.2355,-0.32873,0.092641,-0.28155,-0.95581,-2.5683,-1.7437,1.1327,-0.77277,-0.778,-7.0077,1.3723,-0.17714,-0.04898,-2.122,4.6708,0.29393,1.853,2.7043,-0.74748,1.4742,-1.207,-0.65463,0.42014,0.3786,0.76847,0.5083300000000001,0.091182,-1.7597,0.4155,-0.53499,0.30676,0.093169,-0.045536,-0.8595,1.1699,-2.3705,-0.68072
